,Leq,Mode1_Q-factor,Mode1_R_divide_Q,Mode1_frequency,Mode1_shunt_impedance,Mode2_R_divide_Q,Mode2_frequency,R3_left,R3_right,Req,cocave,concave_L,nose,r0_left,r0_right,r1_left,r1_right,r2_left,r2_right,random1,random2,random3_l,random3_r,random4,random5_l,random5_r,random6_l,random6_r,random7_l,random7_r,random8_l,random8_r
41,305.1816605,28154.763,456.92078,499.6431,12864496,16.511092,679.47575,124.617018,102.7729418,169.617883,111.9621099,110.4896314,3.505626765,0.576731737,0.310804561,2.057443013,4.053462253,46.55638207,29.88624372,153.617883,0.022820434,0.16984115,0.315359423,55.94762455,0.724090899,0.733740748,0.30859906,0.37967989,0.466893992,0.766490737,0.615080028,0.426283507
42,302.708159,30107.241,439.37555,499.65812,13228386,26.957689,692.65159,116.3414378,133.3520991,183.9751428,109.2474718,91.51559454,6.05276785,1.943900474,1.263633254,4.29407758,4.869584896,34.43413107,32.78585912,167.9751428,0.036033712,0.281498694,0.176444274,36.00396082,0.604645708,0.721800642,0.57269742,0.55110593,0.439217075,0.621180833,0.418291738,0.396337365
43,194.6632807,29491.885,262.30024,499.67821,7735728.6,0.81377068,1012.0921,91.4574536,86.50150183,188.6359016,69.08435808,70.01326799,9.341080414,1.92520873,1.472106765,12.50549355,14.54739598,38.19588079,17.64446841,172.6359016,0.054108562,0.439924347,0.470274065,11.74837347,0.719326909,0.709783148,0.452449192,0.391465711,0.544476387,0.597423453,0.501469829,0.241035725
44,259.3287402,34024.402,369.33837,499.67157,12566517,11.261427,799.75596,115.9023496,118.5450946,198.4313218,83.34152564,89.16763034,3.790145055,0.592964701,1.425521247,5.43386342,3.005445616,50.31732513,28.22272261,182.4313218,0.020775736,0.351200256,0.336406663,22.23855095,0.68768028,0.642748085,0.61173841,0.63300082,0.744254936,0.405826073,0.566424931,0.308870519
45,232.9718393,30233.534,339.55666,499.66737,10265998,2.6582512,860.21542,109.1407415,109.2858124,185.3962187,86.70346883,83.98102728,6.945032934,1.552106193,1.749259323,6.837248291,5.575020719,41.49250705,24.17648064,169.3962187,0.040998748,0.328162851,0.327269838,14.40021438,0.720954323,0.744325744,0.487046757,0.457454596,0.541143946,0.44940547,0.508002368,0.297995934
46,296.5823353,26323.049,442.43454,499.65163,11646226,11.183366,679.02808,108.8764358,111.1017467,163.8769125,108.8723686,106.3645101,6.548909626,1.755810642,1.87100719,4.312495076,2.920663635,35.95211096,16.2704421,147.8769125,0.044286221,0.229618804,0.213873086,74.37884181,0.717268006,0.734179724,0.523201318,0.432239099,0.487563743,0.339028993,0.517545359,0.233582317
47,273.0602149,34773.242,381.44217,499.62173,13263981,19.115601,769.2661,125.5124158,130.8329037,202.9738761,83.4910655,86.74762398,7.586588883,1.291092286,1.435957371,6.921125482,6.177046945,50.2941147,23.66773632,186.9738761,0.040575662,0.300327143,0.270667918,11.39440746,0.635373586,0.611521276,0.34542435,0.356033332,0.507328106,0.468376294,0.538175238,0.246699121
48,187.410735,25237.092,258.90002,499.67628,6533883.7,0.260947,1042.2012,86.65443915,84.62084189,164.332423,79.61607437,76.03834433,8.105853103,1.828700417,1.835547079,8.364436955,7.480409953,32.57293078,18.62551641,148.332423,0.054646536,0.3820398,0.396542025,14.10185674,0.811461994,0.849642624,0.485450626,0.436401149,0.535272075,0.481103295,0.490286417,0.287666639
49,239.2312724,26865.932,354.24271,499.62169,9517060.4,1.791814,826.38352,105.487629,95.89897731,165.7886986,94.62775057,94.02445211,6.876037707,1.822132302,1.501861551,5.165149065,5.715149858,37.58005184,21.62047021,149.7886986,0.045904917,0.261873452,0.32896794,28.25601435,0.78605486,0.791098502,0.540263428,0.450490262,0.509503303,0.515151293,0.529089167,0.318802725
50,306.6532536,30566.724,440.56556,499.61527,13466646,22.516245,681.78269,115.9969968,124.0360007,182.2296975,100.5007389,104.1471839,5.892835512,1.272952202,1.495293397,4.096757736,4.26199527,37.04225422,19.71092648,166.2296975,0.035449956,0.276541929,0.226403716,58.58125222,0.679250474,0.65546827,0.399744831,0.515481193,0.459612965,0.50774598,0.467414471,0.240871676
51,203.4600443,31875.227,272.89465,499.67533,8698578.9,2.4532205,972.96281,86.32495767,96.27765032,199.2430934,68.38542824,63.30473259,7.540084944,1.320790583,2.770970065,13.1546551,4.139921441,34.38984963,21.82227711,183.2430934,0.04114799,0.508688221,0.452043245,10.90474365,0.622281714,0.672224647,0.393868287,0.461566761,0.555259468,0.203802024,0.450946044,0.265584488
52,174.3836569,24517.071,229.9973,499.68441,5638860.1,0.12352587,1114.9739,78.5916351,80.47143626,164.1233463,74.7953779,68.7750814,11.11677371,2.411969271,2.680623997,13.9971813,12.13896273,30.29479379,14.38289577,148.1233463,0.075050787,0.42636595,0.412645432,13.44078434,0.788778979,0.857825547,0.519735556,0.528133181,0.582544126,0.543423366,0.481906431,0.229391067
53,267.1144526,36586.361,357.86017,499.62286,13092801,20.681356,791.46851,119.9428265,121.416535,208.1910398,78.18027934,80.05598089,5.650469971,1.592161292,2.220960194,6.906900603,3.089760829,54.96719007,33.76653664,192.1910398,0.029400278,0.357014795,0.349114592,24.2813827,0.599413323,0.585369145,0.660138438,0.528431303,0.573157683,0.256180316,0.575580265,0.349185694
54,304.4058206,32479.636,438.83026,499.62707,14253047,28.914391,695.18801,132.3690079,133.9637707,193.2927513,96.04626468,99.26827356,6.142232995,1.53468986,1.463867457,4.315079915,4.525730326,41.97775709,20.89907636,177.2927513,0.03464458,0.226593006,0.217275109,36.47827907,0.652210088,0.631040921,0.480290969,0.481316828,0.479776561,0.50484129,0.472861025,0.233060439
55,220.7794475,32909.391,298.67866,499.60841,9829332.7,4.3956894,909.95049,99.26508958,104.6394154,200.5745602,70.72253588,69.30223522,9.913780457,1.941453774,2.483393591,14.87060868,11.48071237,39.78167894,17.06769519,184.5745602,0.053711521,0.431669264,0.400899186,11.50061674,0.627796074,0.640662314,0.471492709,0.484585895,0.584651376,0.483065533,0.47557537,0.197298456
56,270.6102147,28555.814,399.60093,499.64918,11410930,5.4800815,745.25867,104.7404402,108.6705428,171.9903272,98.71649373,100.8999333,6.149866161,1.431065893,1.496412725,4.840516078,4.508463316,37.68150426,23.15992181,155.9903272,0.039424664,0.300986934,0.274758352,53.269129,0.745721542,0.729584387,0.47521373,0.475762589,0.51032832,0.488559119,0.520964742,0.31334958
57,280.9629829,30276.896,419.69243,499.61135,12706984,10.857634,729.63109,120.9132229,116.9382204,181.7368551,96.53703417,101.6693637,5.450319216,1.347767605,1.3454408,4.011739213,3.958741596,39.80196537,26.35557397,165.7368551,0.032885379,0.245643296,0.27044265,39.13653708,0.723720703,0.687186854,0.498827533,0.465809093,0.504272904,0.470050249,0.491742232,0.326037974
58,165.0801441,24750.454,208.62559,499.66625,5163578.1,1.62E-06,1150.7818,76.93640362,54.7905226,169.5225302,67.42387164,66.65899328,7.976865584,2.315665017,0.967561067,9.601418969,15.74227127,33.21300853,13.32224246,153.5225302,0.051958925,0.471393367,0.623550981,11.20733682,0.807595531,0.816862282,0.567471336,0.349404546,0.488436522,0.652849688,0.518020831,0.277434506
59,243.9719679,35265.488,328.46035,499.62486,11583315,11.618004,844.74436,114.6152233,113.951605,207.2973018,71.1701256,74.13812416,8.856164164,1.854363225,2.197108069,11.03994545,9.685762998,46.52348454,24.12852138,191.2973018,0.046295291,0.371768753,0.375406192,14.74152124,0.607759365,0.583428713,0.464380974,0.464027708,0.549105716,0.465359509,0.499284578,0.257656771
60,211.7848157,26275.09,303.18596,499.66038,7966238.3,0.6754354,927.48808,96.2938133,89.21617243,165.3029819,86.63780624,85.44583739,7.332288327,1.663596879,1.6536459,6.6431115,6.861989823,35.19319223,20.16396162,149.3029819,0.049110126,0.321734572,0.371587402,19.19718913,0.806911837,0.818168252,0.496481775,0.4756497,0.543011521,0.525849998,0.508218697,0.304944238
61,303.330143,33750.276,424.75148,499.61267,14335480,25.90895,706.0105,125.600788,119.3118179,192.7497728,96.09154272,100.4672288,3.973431246,0.639085778,1.200034836,4.388555737,2.769464656,50.28827718,33.3467805,176.7497728,0.022480545,0.273044058,0.309443545,52.12856686,0.662428256,0.633577275,0.538930541,0.511729014,0.70155751,0.409815079,0.573440768,0.385079428
62,182.102976,27283.221,241.01236,499.61329,6575593.4,0.32286228,1074.07,82.10739522,80.84549934,179.0519573,71.78968453,67.41545102,9.508467522,2.006653581,2.368546525,13.42134754,11.3968478,33.66495386,18.24569206,163.0519573,0.058315568,0.465249908,0.4734684,17.88818559,0.740410206,0.788451524,0.480587737,0.490417607,0.560873959,0.492068276,0.489112624,0.2717208
63,248.1148564,31345.711,360.50725,499.60163,11300356,5.0769652,818.84252,113.9792152,112.2074686,188.3913131,88.22157165,87.81980233,6.452598651,1.605918643,1.468525966,6.294066272,5.908536867,46.3228028,25.16860188,172.3913131,0.037429952,0.313124634,0.323801748,20.15642597,0.707896364,0.711134939,0.560855765,0.46872123,0.556250682,0.514451795,0.552024961,0.302623223
64,298.5658966,29608.216,434.76386,499.62533,12872582,13.681917,693.81031,113.475124,110.6728944,175.3991218,104.7231988,105.3007019,5.142964372,1.141907468,1.244379826,4.13161,3.973865942,40.71335046,29.92092864,159.3991218,0.032264697,0.264372159,0.282538239,71.61564853,0.705376622,0.701508109,0.493813203,0.499245736,0.550370601,0.515353499,0.535969119,0.397682107
65,223.2458409,29793.617,318.9206,499.63613,9501798.2,1.6268806,893.24874,102.1909173,103.2855133,183.7020866,83.10083239,81.99873956,7.510183611,1.672500713,1.689265778,7.935598518,7.516898773,40.10042329,23.0136958,167.7020866,0.044782887,0.362071894,0.355238864,16.67481423,0.734604858,0.744478214,0.491449791,0.476223649,0.546855615,0.527679853,0.511355757,0.292540614
66,268.9088231,32336.166,391.74897,499.61067,12667660,10.42982,767.7724,117.4612206,120.5832169,190.8147152,91.83060498,92.78980494,5.277462173,1.093170879,1.431504337,5.143179662,4.041483698,45.83000276,29.7474539,174.8147152,0.03018889,0.30716572,0.28875091,27.74238932,0.69012094,0.682986924,0.48239268,0.501920734,0.570599826,0.459578769,0.536495064,0.34326583
67,164.1442615,23657.666,211.3235,499.62047,4999420.9,0.033558833,1182.2065,75.56053911,74.07923242,161.9187335,66.14407539,70.59544899,11.65389761,3.247837464,2.445765237,9.700160993,15.64366811,28.90628833,13.95998327,145.9187335,0.079865671,0.437227636,0.448260358,13.02318325,0.860163473,0.805926138,0.457159476,0.516219829,0.390385396,0.593454754,0.480521008,0.232067509
