,Leq,Mode1_Q-factor,Mode1_R_divide_Q,Mode1_frequency,Mode1_shunt_impedance,Mode2_R_divide_Q,Mode2_frequency,R3_left,R3_right,Req,cocave,concave_L,nose,r0_left,r0_right,r1_left,r1_right,r2_left,r2_right,random1,random2,random3_l,random3_r,random4,random5_l,random5_r,random6_l,random6_r,random7_l,random7_r,random8_l,random8_r,distance_499.8
609,218.3306141,29657.66,309.32403,499.43593,9173826.9,1.3268329,911.84423,94.85766061,97.29575876,182.2733552,80.76250215,83.19649892,5.72760615,2.819365345,0.91553033,3.749714498,6.498528386,30.53765977,32.8614102,166.2733552,0.034446927,0.409154953,0.393968639,23.73909661,0.762114825,0.739818394,0.720954473,0.357246823,0.317236384,0.552563701,0.409103318,0.429992512,
610,275.0264946,28789.287,439.16074,501.63544,12643125,8.1216986,735.36851,124.3779251,124.2021923,177.6883663,101.0044789,103.0079636,3.570868528,0.733153988,1.043567924,2.549847543,2.347720364,39.23933949,32.45445423,161.6883663,0.022084882,0.213382916,0.214494322,26.27064452,0.749076657,0.734507263,0.425532153,0.554308153,0.517509285,0.472775486,0.487714227,0.401970477,
611,203.7273653,31870.058,274.44056,500.18815,8746436.5,2.2006165,974.23498,91.09026591,88.47526149,198.2310887,62.57507839,71.81567518,5.165958297,1.139831468,1.28060995,7.086539074,7.600831482,41.60572134,18.83565033,182.2310887,0.028348392,0.485555029,0.500323631,21.54683353,0.705017463,0.614302141,0.439138982,0.465294896,0.497555894,0.467232545,0.532153809,0.240877145,
612,256.8754414,29271.238,399.91113,501.82429,11705894,5.21324,784.4057,117.8843074,118.5462587,179.0139086,93.18159749,99.2260506,4.576175709,0.873954321,1.133739078,3.502846249,3.511721041,38.67568309,33.90826632,163.0139086,0.028072302,0.255958128,0.251780138,19.78292397,0.772561597,0.725500242,0.393021881,0.501750693,0.514074922,0.506232565,0.484494506,0.418160711,
613,224.2905422,33931.595,306.12206,504.86789,10387210,6.1749001,902.99078,100.8563067,97.74800363,201.3976619,66.76179476,73.14352999,4.84279202,0.947764813,1.147763958,6.206817932,6.443162016,45.71386921,22.9202805,185.3976619,0.026121106,0.441409103,0.458624386,22.57792879,0.65222126,0.595315291,0.390615907,0.446786698,0.498980259,0.469535249,0.537705159,0.271420598,5.06789
614,175.3109181,26124.439,236.95577,502.17473,6190336.6,0.11561778,1113.9702,77.64077625,77.90534556,172.2472342,69.46681138,73.43678883,5.161599451,1.112820528,1.647536474,5.122345365,5.340160737,32.45709444,17.23733899,156.2472342,0.033034821,0.486114107,0.484362986,19.50022703,0.837789108,0.792498404,0.366057051,0.543630679,0.411031521,0.412853088,0.50460968,0.264257497,2.37473
615,292.2239736,28750.757,466.84439,499.72358,13422130,14.929415,696.99316,127.1093965,132.6733937,179.6598264,103.1295146,106.4054896,3.704965961,0.700195708,1.006079381,2.697330608,2.36029979,35.89166934,30.78882829,163.6598264,0.022638213,0.205342081,0.170557285,26.87718627,0.728246134,0.705825147,0.408356117,0.532920343,0.53719701,0.490451265,0.44157656,0.373348199,
616,215.4473402,26785.555,322.94186,499.40238,8650176.8,0.46998195,911.7249,97.61874872,99.84557616,168.3743777,87.72597513,89.6169564,4.070421449,0.836011796,1.156803919,3.271879462,3.356199865,31.82252323,23.81819164,152.3743777,0.026713293,0.341765714,0.326750421,15.75618792,0.83191518,0.81436118,0.386686057,0.553458943,0.468853268,0.486506484,0.447440256,0.329219778,
617,249.8573811,30798.612,364.95168,503.71002,11240005,6.6730916,811.2677,113.9291794,114.1682514,185.4912812,82.61251509,92.68548035,7.822302527,1.651376198,2.148066627,6.467062755,6.391202344,36.56831039,27.85505395,169.4912812,0.046151651,0.295293505,0.29381473,21.5208783,0.741907083,0.661277363,0.425744054,0.52077358,0.504135723,0.4726922,0.450158829,0.333604249,
618,232.7525849,28864.999,347.39541,500.45133,10027568,1.6818042,856.10638,107.6714182,94.58577727,176.1507444,83.44901488,97.38796739,3.286392058,0.782267363,0.756389631,2.51705652,3.368759411,35.8914343,18.29427878,160.1507444,0.020520617,0.313601742,0.397021848,17.40974846,0.836836828,0.717061982,0.450129821,0.473624433,0.471191955,0.51404943,0.469594163,0.248956899,
619,263.3036608,27955.546,421.72608,498.77587,11789583,4.7636216,757.19969,118.9420795,121.0281741,174.465919,98.98083926,102.9109259,3.755859208,0.756349677,1.011697106,2.648425485,2.587697984,37.18624442,29.12852022,158.465919,0.023701369,0.23119363,0.217709732,21.24731259,0.78169005,0.751837927,0.403920296,0.531632075,0.501439753,0.493324355,0.477624233,0.369252279,1.02413
620,190.2259958,26249.665,264.80591,504.05673,6951066.3,0.14114976,1031.2836,85.82574016,83.18991835,167.7654107,75.1627059,79.90773241,6.614637511,1.047843859,1.447260874,6.93350872,7.155895397,31.48200398,24.03731578,151.7654107,0.043584618,0.408713173,0.426872372,18.57451548,0.840134726,0.790246418,0.335121713,0.446719902,0.527297438,0.510215011,0.472714262,0.363641668,
621,284.3190965,27026.244,464.60716,497.02369,12556587,9.4004552,703.48604,124.5594671,125.5034494,172.1669519,109.4634343,104.7789683,3.240138318,0.665947262,0.864882629,2.143017363,2.002415802,36.20330485,30.03146984,156.1669519,0.020747913,0.185496224,0.179323452,33.31219763,0.737051922,0.770004095,0.416175204,0.515579589,0.506144282,0.482276464,0.465687276,0.388613437,
622,253.3441719,26519.823,407.24662,499.71974,10800108,2.5044418,776.95365,109.7527666,115.4143394,166.4096427,99.80262369,102.024312,3.572402205,0.683416054,1.040999205,2.649208689,2.296843383,34.29933459,28.09652555,150.4096427,0.023751151,0.252554964,0.213998173,22.51549314,0.805420636,0.787881742,0.398130463,0.551503282,0.519493332,0.471625381,0.473076799,0.37925391,
623,218.7497619,35634.555,282.76572,498.15278,10076231,1.31E-06,917.79303,100.0744191,93.37469107,214.168633,49.93052483,66.21183895,5.456676905,1.827966108,1.710986181,6.36791669,7.386771992,50.71642431,40.76230544,198.168633,0.027535523,0.480704668,0.515470171,18.60092368,0.605366044,0.456508152,0.535287488,0.461844612,0.374175144,0.321074093,0.574517161,0.471180004,
624,276.839993,30425.817,427.27868,499.82824,13000303,11.554379,739.33567,124.2898045,127.8130222,184.9048026,95.63350564,102.0951221,4.300124561,0.839766705,1.219404944,3.329302931,2.986887906,40.44543176,31.40490154,168.9048026,0.025458865,0.244919367,0.22351525,21.21394856,0.737574951,0.690893715,0.412597458,0.542217151,0.526684128,0.477009663,0.484112129,0.367566915,
625,200.0445382,29879.239,272.14148,499.01199,8131380.3,2.0437958,989.70907,89.42345965,85.84152912,188.3436565,79.566744,66.1767619,4.825736571,1.108789257,1.387134798,6.722096338,4.980393464,40.72705345,20.38385581,172.3436565,0.028000663,0.466185709,0.487568081,21.19761892,0.661620282,0.795490291,0.469701236,0.495253862,0.510825628,0.419600292,0.532050972,0.285099496,
626,294.0284741,26775.978,478.55464,496.92194,12813769,12.259307,682.23606,122.0699061,129.8269607,171.9388788,110.9807761,106.5030782,3.206995707,0.564016419,0.829627008,2.40428474,1.967202021,34.45587345,27.98177843,155.9388788,0.020565722,0.200756885,0.149968179,34.37455263,0.724440574,0.754898153,0.403663975,0.517115016,0.56431423,0.499738185,0.447234153,0.361082588,
627,238.192826,27666.562,371.20945,502.38586,10270089,2.6156644,833.335,108.6349782,109.4503671,171.1984749,89.79713819,99.02119351,3.852593387,0.796804339,1.040402059,2.83138811,2.886102338,35.16579326,30.00108365,155.1984749,0.024823655,0.282207239,0.276819653,19.29209175,0.831437245,0.753986925,0.400341017,0.51649276,0.483383316,0.477141961,0.472455694,0.393151351,
628,262.2296439,34234.108,367.71725,499.24745,12588472,12.501436,792.37145,119.5757957,111.136095,198.5918401,85.24654814,85.66821233,4.677326062,1.045599343,1.155773035,4.612285326,4.398985601,48.85724518,24.21850906,182.5918401,0.025616293,0.327903087,0.375339918,23.07805254,0.653383127,0.650167135,0.467193827,0.455873434,0.521512541,0.457960886,0.537136947,0.277419045,
629,273.9587421,25517.915,453.9273,494.8668,11583278,4.8989353,714.15072,115.6875045,123.5966222,165.1397492,105.830588,109.2298254,3.188401156,0.562928434,0.952037928,2.291333145,1.917707924,32.77722491,26.89180444,149.1397492,0.021378614,0.207355697,0.1531656,26.76549772,0.797418068,0.772602379,0.389409139,0.582836178,0.546607754,0.487687691,0.452071345,0.36322989,
630,213.2347007,29452.859,297.34173,504.58809,8757564,1.8405991,934.11161,98.59939495,97.74319599,182.5352751,71.66938302,82.17556591,10.8451509,2.05809202,2.623815462,9.972963484,12.07323082,38.50740299,27.3412124,166.5352751,0.065122244,0.366694609,0.372193988,16.03591076,0.77075228,0.672211256,0.365543495,0.516407243,0.480853261,0.531504565,0.511044994,0.353570519,
631,227.3022632,36006.706,300.00321,501.10344,10802127,11.246653,897.17457,105.9174304,103.6599509,213.0288824,61.79287149,64.0071426,5.085504378,1.187170221,1.324278181,7.694482092,6.605495011,51.41902185,25.62477578,197.0288824,0.025810959,0.448183983,0.459945157,15.4674023,0.563189664,0.54370661,0.467941412,0.440917817,0.501129893,0.409408023,0.554059886,0.279282267,
632,193.6661333,27052.64,274.09303,499.57492,7414940.2,0.26498649,1015.567,85.8313937,86.3195957,172.4674309,77.37549716,82.57325258,2.748130707,0.582477473,0.662747815,2.187577129,3.414608959,34.39401908,18.52055102,156.4674309,0.017563596,0.441635542,0.43845961,21.02694187,0.852738176,0.799060691,0.339703898,0.555019054,0.376062313,0.565486747,0.504608903,0.266746134,
633,233.4276904,26240.439,360.25119,499.39261,9453149.1,1.7388475,844.83402,100.4932279,106.4494651,163.4390718,93.35743517,99.15479157,3.728688642,0.702083424,1.086575825,2.935604293,2.644019129,32.27656936,34.95034132,147.4390718,0.025289692,0.300723959,0.259277842,20.52876013,0.849554664,0.799883125,0.388780231,0.560917878,0.515684435,0.480477172,0.46769667,0.487335264,
634,262.6989842,25924.258,434.01426,499.76726,11251497,3.4065738,746.08422,114.1313842,119.1905044,165.3487557,104.5933246,102.946049,3.241550194,0.670176141,0.845005787,2.247393104,2.046338242,32.62022847,26.77487703,149.3487557,0.021704568,0.218851775,0.184225692,24.31797545,0.783756734,0.796297899,0.422477757,0.51052996,0.510635611,0.489394253,0.446430897,0.363144243,
635,205.5591498,25688.073,303.60007,499.70909,7798900.6,0.27603894,952.10183,90.97929106,93.31339433,162.6043237,85.56893514,88.59004417,3.769891665,0.932107101,0.910059088,2.922065996,3.190315951,30.46385864,21.58839902,146.6043237,0.025714737,0.363043702,0.346702381,18.93236115,0.861942115,0.832548055,0.445037452,0.471495158,0.444427953,0.488007636,0.455948479,0.315860422,
636,289.4850877,29042.542,457.23536,494.19833,13279277,11.724767,702.03032,130.9868366,128.1330433,181.4957287,103.385457,107.2680424,3.497912731,0.720761809,1.06699988,2.408116091,2.111637489,38.84080447,29.50894227,165.4957287,0.02113597,0.191428379,0.209044625,27.51141451,0.741095462,0.714271383,0.427152279,0.542295405,0.517608031,0.437503952,0.469469154,0.356021001,
637,220.2617163,33978.321,300.40804,505.22219,10207361,6.3664902,918.20641,99.1011755,99.91443007,203.0105013,63.15118972,72.56375981,4.767825429,1.047351748,1.062249836,6.504805879,7.080202526,47.54825975,21.94218781,187.0105013,0.025494961,0.456213123,0.451750642,20.4328562,0.658886719,0.573419574,0.449811376,0.449141088,0.511638093,0.503952186,0.563648613,0.251961389,
638,221.2494847,25354.71,344.56375,503.57109,8736313.9,0.50924591,883.2502,99.85556967,99.29686965,159.1593275,90.7525029,95.43841081,3.532240467,0.683147055,0.967844705,2.655457946,2.667579808,33.26875163,24.1053769,143.1593275,0.024673492,0.284840988,0.288842361,21.53834539,0.862722107,0.820363519,0.38770465,0.538116517,0.501158096,0.490810905,0.489939238,0.351989849,
639,251.4991936,29379.526,387.34308,502.40692,11379956,4.5613302,800.00453,115.257875,114.1856744,178.9037042,90.34137613,98.27841,4.637396367,0.907675067,1.263242529,3.709607018,3.627047108,38.27720075,30.72339272,162.9037042,0.028467102,0.271747243,0.278521904,20.98344356,0.781540558,0.71842279,0.410430677,0.532704414,0.523112022,0.488640622,0.48316661,0.382040761,
640,183.6722076,24937.115,253.15065,497.96417,6312847,0.90283063,1065.6706,76.95920048,82.53630242,162.0901888,74.82992717,83.5946554,3.725859866,0.693150454,0.99786551,3.602491391,3.738250642,29.92389171,21.95833512,146.0901888,0.025503834,0.459420762,0.420245907,18.59960273,0.910259168,0.81482036,0.351788676,0.517433555,0.471166279,0.482404006,0.495131644,0.337127729,
641,280.1615671,25979.228,463.47574,499.73164,12040742,7.3548019,705.90215,117.3740271,125.7660929,167.2095543,108.4372436,105.2788833,3.338319104,0.659931097,1.042958961,2.334623082,1.89994771,34.67947944,26.53798362,151.2095543,0.022077435,0.206241654,0.14948913,28.62938125,0.751558356,0.774105062,0.416620903,0.583766004,0.525507131,0.464819141,0.467611745,0.354163977,
642,284.3942497,30667.529,440.99313,499.85517,13524170,14.489342,724.09789,129.5584773,131.4725199,187.0538108,101.7584533,98.09788322,4.013784405,0.817602107,1.030995055,2.921685233,2.759495742,40.89332905,32.08537168,171.0538108,0.023465039,0.224386633,0.212928047,21.44920999,0.68987248,0.715615406,0.40830629,0.501675479,0.501113341,0.487988558,0.472856524,0.372404503,
643,235.7605336,24884.552,380.65826,501.65346,9472510.2,0.78487339,824.04132,104.7871351,106.2333411,157.7384288,97.29217149,99.50855615,3.38552765,0.63905617,1.007786424,2.425343162,2.220165598,33.64381439,24.00635126,141.7384288,0.023885743,0.242609774,0.232156752,23.29385148,0.844149397,0.825347398,0.388714019,0.566026535,0.514395767,0.474097365,0.493458935,0.348800108,
644,270.8857738,28721.512,430.49306,502.34584,12364411,9.4730399,747.39057,122.4276393,125.1742225,177.4116851,96.17717485,105.2171387,3.953451976,0.791196324,1.20289962,2.774321145,2.426515795,37.44742914,36.63942077,161.4116851,0.024492973,0.222475466,0.205032217,20.53732878,0.776837685,0.710093952,0.405101671,0.544694444,0.505980879,0.441401231,0.47133169,0.450309014,
645,211.9057706,26662.353,314.20555,499.56494,8377459.2,0.34840248,928.56947,96.69479182,95.95866628,167.4942323,86.00170522,89.29541111,4.200142373,0.845611675,1.133072844,3.431872848,3.668131565,33.45512953,26.5478829,151.4942323,0.027724768,0.343525651,0.348523309,18.51618696,0.842784138,0.811697624,0.384323258,0.535030967,0.476145968,0.495786,0.47468151,0.375010424,
646,194.2765102,28960.011,264.2465,499.10398,7652581.5,0.690211,1013.3795,87.23068578,81.11312434,184.2421314,73.42577227,73.09092866,4.789270651,0.947481768,1.382295215,6.282917337,6.079979488,34.3385321,25.6405907,168.2421314,0.028466536,0.466325121,0.503752189,19.81513861,0.752442265,0.755889348,0.418565275,0.559151983,0.527351499,0.483819547,0.471113535,0.372898101,
647,274.2576863,34213.008,388.19886,499.47492,13281451,16.829697,760.26533,126.4425101,113.403953,198.2458538,86.23272999,90.7583751,4.29028868,0.809708696,1.079805726,3.823407289,4.104897154,31.30438406,27.78405238,182.2458538,0.023541214,0.289471448,0.362740059,21.37266611,0.66184745,0.628844582,0.392290186,0.483027109,0.518900568,0.478940156,0.339538469,0.315137996,
648,224.7220463,35125.717,300.34226,502.2534,10549737,8.8543173,903.59475,100.345618,102.820463,208.6033446,62.3899492,68.26561808,4.720792346,1.073796403,1.14288243,7.173457128,6.386902648,47.18409019,24.03676798,192.6033446,0.024510438,0.465913057,0.452740758,19.08112024,0.607556038,0.55526327,0.476321286,0.434620605,0.522462966,0.442972872,0.541053791,0.266160523,
649,249.1910956,26820.762,396.07645,498.79343,10623072,1.9835672,790.17421,109.523705,113.1036554,167.8722172,100.4894107,98.56053913,3.443742668,0.6707545,0.949823494,2.568677709,2.350808016,33.48360108,26.6039842,151.8722172,0.022675264,0.262111227,0.2379922,22.98378493,0.791043828,0.806524892,0.395462982,0.534121286,0.507476376,0.483616532,0.454852146,0.358516773,
650,197.2938108,25582.552,284.35847,498.7234,7274615.3,0.45181105,994.20626,87.29189919,91.07983,163.4594506,81.123158,86.30567287,4.510112216,0.819245808,1.159883161,4.079436769,4.09467278,32.70314304,25.87985159,147.4594506,0.03058544,0.3893508,0.362852385,15.13415081,0.874894884,0.822358873,0.358259693,0.511391988,0.492975517,0.497110027,0.498775535,0.37904715,
651,262.581465,29780.041,407.59201,499.72832,12138107,7.1063553,770.70032,121.0442887,121.3842596,182.1304117,92.60315198,101.589182,4.030627268,0.840817703,1.098010221,3.014435315,2.93337423,39.34762534,30.60884662,166.1304117,0.024261827,0.253272982,0.251175688,19.81294578,0.77377268,0.705328931,0.420921236,0.518914121,0.504403339,0.475025444,0.481206769,0.366489926,
652,220.4971944,31993.993,303.70819,495.13825,9716837.5,3.7913438,911.8376,103.8729719,101.2821399,197.0134652,65.98599949,84.82720274,6.566871961,2.769663476,1.646514004,2.904486202,6.079384595,42.84303258,25.7862242,181.0134652,0.036278362,0.404557177,0.419408898,12.75125056,0.769417524,0.598520082,0.53211016,0.389213494,0.207376574,0.355802565,0.518018212,0.300999232,
653,283.4282118,28093.834,460.20741,499.53554,12928990,10.144909,710.51592,126.4259716,130.014625,177.1199556,104.2938653,104.9124361,3.405076732,0.688288091,0.973400184,2.416064411,2.097120045,37.32399564,29.3063153,161.1199556,0.021133799,0.198389064,0.175635007,23.39896181,0.740310469,0.735945548,0.428996522,0.543119234,0.528817035,0.473656411,0.464705203,0.362382494,
654,232.4751555,28438.257,341.73794,499.56169,9718431.5,3.9595452,859.00995,98.73827502,106.4679765,174.5019051,83.99866853,96.32966055,5.556484052,0.717678419,1.607591132,4.79897365,4.512494405,36.03978433,31.072776,158.5019051,0.03505626,0.354421503,0.30388255,19.53920244,0.828730798,0.722646412,0.260939084,0.555087974,0.505016547,0.478788834,0.501578206,0.402622875,
655,279.2372334,30542.464,428.62718,499.81913,13091330,12.863393,734.53358,122.0276601,129.0681172,185.0557025,96.08656123,102.1137747,4.21508765,0.854721818,1.168618869,3.207862679,2.898455886,38.53201126,32.29937589,169.0557025,0.024933129,0.259723338,0.217012644,21.10099905,0.731376496,0.688207372,0.410600681,0.530862396,0.506146069,0.477742938,0.463731933,0.37694636,
656,237.3238223,30056.398,353.56155,504.87499,10626787,2.7252989,847.754,106.8022787,101.4425508,180.3041813,85.5210489,92.67216134,3.410586463,0.647767954,0.987341601,3.275266371,3.032829603,40.21582745,22.52265535,164.3041813,0.020757758,0.336193098,0.36950535,23.71926501,0.780976477,0.720711878,0.423393981,0.540935081,0.551414,0.464828196,0.513068347,0.290487636,5.07499
657,290.2600565,28138.785,467.21595,502.45759,13146889,13.740441,698.88869,124.0189492,130.836124,176.0141361,103.3422908,106.9315632,3.604329774,0.725509118,0.991573585,2.503973203,2.230930075,36.65562244,29.81511012,160.0141361,0.022525071,0.207089683,0.163504341,28.58780857,0.736798335,0.71206691,0.415411247,0.533625298,0.515448319,0.484458039,0.463877601,0.370861179,
658,222.7048099,27908.217,328.02675,503.27769,9154641.8,1.8118645,890.02444,91.60708361,101.698199,171.283738,85.95910745,90.35233919,4.688543169,0.895763541,1.301295794,4.494646646,3.895609362,32.47408323,28.29107587,155.283738,0.030193395,0.391699823,0.324691607,19.30841201,0.811408961,0.771955554,0.397196555,0.537116475,0.518994558,0.483262912,0.470604571,0.38132098,
659,179.9563979,25797.464,247.32533,499.78981,6380366.4,0.17650184,1087.9324,79.01279402,80.06457481,168.6059204,73.25485907,78.39852277,3.39421233,0.820190291,1.01552674,2.714038888,3.677870095,34.16276791,16.6223754,152.6059204,0.022241682,0.470465186,0.46341627,19.82724824,0.871305757,0.814140091,0.376001769,0.561597831,0.357333401,0.467245736,0.534311044,0.25366544,
660,267.7207416,25706.738,442.95534,495.21883,11386937,3.5398208,731.15047,116.8311136,120.7603114,165.5164381,105.5119135,106.4700295,3.311495654,0.643667907,0.942293146,2.210604984,2.043498396,34.75419222,27.20481538,149.5164381,0.022148037,0.20090859,0.174034001,26.2001188,0.795381254,0.788223675,0.395328744,0.553568881,0.508323701,0.485967978,0.475011009,0.368219313,
661,213.1456312,31803.356,293.13753,499.86504,9322757.4,3.1968584,937.29906,90.32561585,97.53983363,194.9816615,69.66091013,77.00031136,4.155052612,0.757764829,1.144257563,4.997887388,4.854594198,40.68859248,20.46038826,178.9816615,0.023214963,0.483341715,0.442076728,18.06596393,0.722513625,0.653646145,0.341417802,0.499648641,0.465839519,0.448833829,0.533642961,0.247964795,
662,278.8948621,27422.841,454.28333,497.44338,12457739,7.5728198,715.51734,124.303116,127.2532532,174.2850717,105.4078681,104.8246937,3.444075393,0.693395823,0.947942756,2.345583595,2.138201329,36.14395537,28.87801934,158.2850717,0.021758687,0.197220898,0.17816821,24.38835575,0.751714771,0.755896808,0.411680002,0.528551636,0.510955025,0.479258678,0.459709057,0.365777815,
663,199.9872267,26339.189,293.76546,506.17805,7737543.8,0.28035986,982.53142,91.19720519,90.55102032,165.8403595,80.45681407,85.03776152,4.554226096,0.853930675,1.190947399,4.17120268,4.251820834,31.99281673,24.53435488,149.8403595,0.030393855,0.372292434,0.376740104,17.59281636,0.850431929,0.804619529,0.377199433,0.516833628,0.502907745,0.494027132,0.468546443,0.35627157,
664,243.846239,25570.467,390.09571,499.83795,9974929.6,1.2884225,802.82525,104.6903283,111.1132632,160.9856454,99.53178681,100.1811575,3.885076409,0.738765283,1.106835077,2.838181445,2.491541066,33.97267543,31.19645153,144.9856454,0.026796283,0.258044606,0.212524344,21.61971269,0.821674822,0.816348755,0.389484457,0.544281491,0.511778633,0.476568586,0.491241598,0.44109611,
665,226.3161408,25972.035,349.66826,499.44208,9081596,0.50106785,867.58819,100.4037905,103.1182708,162.7546494,94.73524698,94.11114603,3.559838707,0.647662161,0.951574372,2.863653838,2.642438335,34.35436543,29.58816162,146.7546494,0.024257076,0.298830802,0.279874247,20.07959917,0.831678604,0.837193906,0.377396933,0.526158902,0.517919198,0.491962824,0.493599866,0.420570342,
666,267.3696181,28701.089,421.83253,500.10155,12107053,6.3753862,751.14602,122.4844491,121.366095,177.7489461,97.64599611,101.3860245,4.654383303,0.894638341,1.238980356,3.527508908,3.308071112,36.55075848,30.48208314,161.7489461,0.028775355,0.220313887,0.227432873,22.40071995,0.758396,0.730419535,0.419784368,0.528972919,0.542112173,0.49676732,0.457540718,0.379677738,
667,255.8448628,25838.652,416.23265,499.76043,10754890,2.4790712,766.43907,109.5675425,115.3198932,163.3899836,104.5310644,100.6868359,3.31667713,0.560447382,0.993079317,2.51279264,1.950328626,33.77802088,28.29053927,147.3899836,0.022502731,0.239501437,0.199574883,25.20507632,0.787092888,0.817144134,0.368336163,0.542551543,0.541238157,0.44812625,0.472308769,0.391944092,
668,197.3522517,30619.332,264.52009,499.46273,8099428.5,1.4475204,999.23815,82.81076375,89.5466925,193.5969051,67.34324278,68.27392906,6.473012498,1.134137157,1.794168661,6.720739521,7.149738419,37.9548866,18.30774116,177.5969051,0.036447778,0.516077139,0.476714262,18.25886672,0.691899165,0.682467438,0.27145024,0.459670543,0.354540639,0.397009948,0.526572191,0.237680043,
669,237.2633749,35458.642,312.67666,499.51901,11087090,12.515622,866.37277,107.4545453,97.47384139,207.3970332,75.74301934,63.71211054,4.20897246,0.84580674,0.692921184,6.859436169,6.243891696,54.52078922,23.61166161,191.3970332,0.021990793,0.425954065,0.479273192,22.35428437,0.537058116,0.638472072,0.468587522,0.359832678,0.571151063,0.542483086,0.586363499,0.282786941,
670,267.7787459,30870.053,402.97238,499.79321,12439779,9.3078409,762.73204,114.3129849,122.9623293,184.9616524,93.28916654,98.55364207,4.341263596,0.960933701,1.0995149,3.582705366,3.178099963,38.50592388,31.76223196,168.9616524,0.02569378,0.305596435,0.253055286,21.85408734,0.736082632,0.69676304,0.447445326,0.482271697,0.50530526,0.474838129,0.473393555,0.374133122,
671,208.9401739,27463.252,303.75012,501.64941,8341965.9,0.38377424,944.24919,92.00080157,94.18881057,171.3733285,84.9929045,84.06932527,4.232628173,0.817761447,1.080584711,4.084492467,3.872205415,33.69043983,24.15539825,155.3733285,0.027241665,0.391290358,0.376813722,20.56255272,0.804721502,0.813562111,0.387190479,0.498848935,0.501009997,0.488224313,0.477806456,0.338407246,
672,214.5068074,33802.445,285.18395,497.33926,9639914.8,4.8838465,933.30201,93.03074762,95.02821435,206.1497866,62.90634661,67.70775188,4.626187999,1.215756573,1.248479445,6.71859496,7.102327621,44.15257955,23.84564469,190.1497866,0.024329178,0.498550328,0.487783683,24.45037871,0.631287675,0.586520748,0.500338799,0.52016709,0.474758338,0.481181747,0.540174431,0.283183947,
673,287.0649202,29591.071,453.95133,499.80992,13432906,14.463397,712.51468,130.3767613,131.4890982,183.1291678,99.37776037,105.8826806,3.614936473,0.698288998,1.023211331,2.530413289,2.335669525,38.63883535,30.86427809,167.1291678,0.021629597,0.202658018,0.195855326,24.08672389,0.737691533,0.69237133,0.397789517,0.534685915,0.514397185,0.470621953,0.462237088,0.364032844,
674,193.1579177,25749.43,270.15453,496.22598,6956325,0.13717076,1015.7548,86.82137112,79.63094903,165.0859188,80.21091771,84.14050695,3.551114035,0.757315411,1.070919461,3.078266781,3.31897394,34.23982942,18.18575294,149.0859188,0.023819245,0.403432249,0.452839139,19.51517547,0.871209505,0.830521665,0.389263668,0.540183032,0.452141625,0.441721049,0.515528595,0.287626703,
675,239.7096951,26239.833,379.26947,499.14782,9951967.4,1.2345704,816.9105,107.9041546,106.478023,164.7336039,98.21447894,97.20317853,3.514886404,0.632390859,1.015770299,2.434493169,2.463937614,32.42477813,23.41990497,148.7336039,0.023632093,0.256954224,0.266774801,23.90138596,0.811007485,0.819445195,0.343367123,0.552621896,0.476018951,0.477054865,0.449729742,0.327293207,
676,282.0149084,26775.336,462.74153,495.41021,12390060,7.6764993,704.00896,124.1281216,128.9037863,172.4730602,106.8148874,106.1229195,3.890099902,0.737848586,1.271849655,2.665861536,2.263775022,34.93488348,29.86857845,156.4730602,0.024861148,0.186487657,0.155188849,24.20733569,0.752605031,0.757512346,0.399945792,0.613468855,0.525752158,0.467054864,0.451708649,0.383936952,
677,232.7589947,34798.659,317.51956,501.12794,11049255,8.4443575,876.50534,106.9219622,107.4984098,205.8879887,71.77971789,71.15994126,4.887337895,0.864483572,0.867228422,6.470171809,6.069444925,22.5647524,45.63471396,189.8879887,0.025738004,0.422045481,0.418929559,17.76217516,0.611447402,0.616772881,0.363037208,0.345721427,0.512770876,0.486743049,0.250015508,0.504519093,
678,216.2301014,27683.945,314.6969,503.42714,8712051.8,0.89814216,913.40185,99.97626987,85.7390702,170.8971628,83.54801489,88.59010299,4.552134581,0.866859507,1.276736616,3.560754543,3.962469828,34.60304189,14.97960831,154.8971628,0.029388108,0.335021111,0.429717955,16.27756171,0.819405831,0.772769511,0.349456751,0.489686396,0.455070664,0.427245933,0.47448393,0.223069941,
679,256.1718333,30519.783,388.06808,502.2752,11843753,5.6173547,791.84058,116.1811281,113.3438825,183.0857307,90.90901154,96.32888327,4.093054482,0.81450887,1.062373612,3.318947629,3.345969819,38.96855638,30.03482015,167.0857307,0.024496733,0.287200316,0.304607513,23.80957702,0.752064597,0.709750251,0.40405644,0.503980451,0.507499972,0.48498953,0.476684098,0.366668747,
680,263.846758,33963.464,381.12312,501.08771,12944261,14.208796,788.68861,124.8062424,123.8146449,199.4099411,81.25335811,92.78435531,4.291880754,1.083700744,1.097882643,3.723274403,3.717425985,46.17153662,26.92809817,183.4099411,0.023400481,0.303217988,0.308753988,14.23427316,0.703320033,0.615913257,0.502394191,0.472150596,0.497406214,0.45821406,0.503742372,0.285946956,
